language,contact,truth_table,truth_table_hex,phase_permutation_orbit_hex,anf,minimum_gates,khrapchenko_product,decision_tree_leaves,lower,upper,active_upper_source,cover_cost_k_plus_1,cover_construction,tied_cover_constructions,cover_cubes_01_dash
AND_OR_NOT,upper,4113,0x1011,0x000b,1 + x0 + x1 + x0*x1 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- -1-- --01
AND_OR_NOT,upper,4115,0x1013,0x001b,1 + x1 + x0*x2 + x0*x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-1-- 1-1- --01
AND_OR_NOT,upper,4117,0x1015,0x001b,1 + x0 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- -11- --01
AND_OR_NOT,upper,4123,0x101b,0x0247,1 + x1 + x0*x1 + x0*x2 + x3 + x1*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),01-- 1-1- --01
AND_OR_NOT,upper,4125,0x101d,0x0247,1 + x0 + x0*x1 + x1*x2 + x3 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),10-- -11- --01
AND_OR_NOT,upper,4127,0x101f,0x0257,1 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),--00 001-
AND_OR_NOT,upper,4351,0x10ff,0x02ff,1 + x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),---0 001-
AND_OR_NOT,upper,4353,0x1101,0x000b,1 + x0 + x1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),1--- -1-- --10
AND_OR_NOT,upper,4355,0x1103,0x001b,1 + x1 + x2 + x1*x2 + x0*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-1-- --10 1--1
AND_OR_NOT,upper,4357,0x1105,0x001b,1 + x0 + x2 + x0*x2 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1--- --10 -1-1
AND_OR_NOT,upper,4363,0x110b,0x0247,1 + x1 + x0*x1 + x2 + x1*x2 + x0*x1*x2 + x0*x3 + x2*x3 + x1*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),01-- --10 1--1
AND_OR_NOT,upper,4365,0x110d,0x0247,1 + x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2 + x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-DNF(not f),NOT-DNF(not f),10-- --10 -1-1
AND_OR_NOT,upper,4367,0x110f,0x0257,1 + x2 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),--00 00-1
AND_OR_NOT,upper,4369,0x1111,0x000f,1 + x0 + x1 + x0*x1,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00--
AND_OR_NOT,upper,4379,0x111b,0x0257,1 + x1 + x0*x1 + x0*x2 + x0*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),00-- 1-00
AND_OR_NOT,upper,4381,0x111d,0x0257,1 + x0 + x0*x1 + x1*x2 + x1*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),00-- -100
AND_OR_NOT,upper,4383,0x111f,0x0357,1 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),--00 00--
AND_OR_NOT,upper,4403,0x1133,0x003f,1 + x1 + x0*x3 + x0*x1*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),-1-- 1--1
AND_OR_NOT,upper,4437,0x1155,0x003f,1 + x0 + x1*x3 + x0*x1*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),1--- -1-1
AND_OR_NOT,upper,4539,0x11bb,0x03cf,1 + x1 + x0*x1 + x0*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00-- 1--0
AND_OR_NOT,upper,4573,0x11dd,0x03cf,1 + x0 + x0*x1 + x1*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00-- -1-0
AND_OR_NOT,upper,4593,0x11f1,0x03ab,1 + x0 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),00-- --10
AND_OR_NOT,upper,4607,0x11ff,0x03ff,1 + x0*x3 + x1*x3 + x0*x1*x3,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),---0 00--
AND_OR_NOT,upper,4883,0x1313,0x003f,1 + x1 + x0*x2 + x0*x1*x2,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),-1-- 1-1-
AND_OR_NOT,upper,4915,0x1333,0x007f,1 + x1 + x0*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),-1-- 1-11
AND_OR_NOT,upper,4959,0x135f,0x0777,1 + x0*x2 + x1*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),1-1- -1-1
AND_OR_NOT,upper,5087,0x13df,0x07f7,1 + x0*x2 + x0*x1*x2 + x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),101- -1-1
AND_OR_NOT,upper,5397,0x1515,0x003f,1 + x0 + x1*x2 + x0*x1*x2,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-DNF(not f),NOT-DNF(not f),1--- -11-
AND_OR_NOT,upper,5439,0x153f,0x0777,1 + x1*x2 + x0*x3 + x0*x1*x2*x3,4,2.2857142857142856,7,2.2857142857142856,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),-11- 1--1
AND_OR_NOT,upper,5461,0x1555,0x007f,1 + x0 + x1*x2*x3 + x0*x1*x2*x3,4,1.5873015873015874,5,1.5873015873015874,5.0,exact prime cover,5,NOT-DNF(not f),NOT-DNF(not f),1--- -111
AND_OR_NOT,upper,5567,0x15bf,0x07f7,1 + x1*x2 + x0*x1*x2 + x0*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),011- 1--1
AND_OR_NOT,upper,5775,0x168f,0x168f,1 + x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,5783,0x1697,0x1697,1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x3 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3,15,6.25,10,6.25,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,5811,0x16b3,0x168f,1 + x1 + x0*x1*x2 + x3 + x0*x3 + x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,5845,0x16d5,0x168f,1 + x0 + x0*x1*x2 + x3 + x1*x3 + x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,6255,0x186f,0x168f,1 + x2 + x0*x2 + x1*x2 + x3 + x0*x1*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,6503,0x1967,0x1697,1 + x0*x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3,15,6.25,10,6.25,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,6939,0x1b1b,0x03cf,1 + x1 + x0*x1 + x0*x2,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00-- 1-0-
AND_OR_NOT,upper,7007,0x1b5f,0x07f7,1 + x0*x2 + x1*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),1-1- 01-1
AND_OR_NOT,upper,7011,0x1b63,0x168f,1 + x1 + x2 + x0*x2 + x0*x1*x3 + x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,7099,0x1bbb,0x1bbb,1 + x1 + x0*x1 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),01-- 1-11
AND_OR_NOT,upper,7135,0x1bdf,0x1bdf,1 + x0*x2 + x0*x1*x2 + x1*x3 + x0*x1*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-CNF(not f),NOT-CNF(not f),00-- 1-0- -1-0
AND_OR_NOT,upper,7167,0x1bff,0x1bff,1 + x1*x3 + x0*x1*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),---0 00-- 1-0-
AND_OR_NOT,upper,7453,0x1d1d,0x03cf,1 + x0 + x0*x1 + x1*x2,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),00-- -10-
AND_OR_NOT,upper,7487,0x1d3f,0x07f7,1 + x1*x2 + x0*x3 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),-11- 10-1
AND_OR_NOT,upper,7525,0x1d65,0x168f,1 + x0 + x2 + x1*x2 + x0*x1*x3 + x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,7615,0x1dbf,0x1bdf,1 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-CNF(not f),NOT-CNF(not f),00-- 1--0 -10-
AND_OR_NOT,upper,7645,0x1ddd,0x1bbb,1 + x0 + x0*x1 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),10-- -111
AND_OR_NOT,upper,7679,0x1dff,0x1bff,1 + x0*x3 + x0*x1*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),---0 00-- -10-
AND_OR_NOT,upper,7951,0x1f0f,0x02ff,1 + x2 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),--0- 00-1
AND_OR_NOT,upper,7953,0x1f11,0x03ab,1 + x0 + x1 + x0*x1 + x0*x3 + x1*x3 + x0*x1*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),00-- --01
AND_OR_NOT,upper,7967,0x1f1f,0x03ff,1 + x0*x2 + x1*x2 + x0*x1*x2,3,1.6666666666666667,4,1.6666666666666667,4.0,exact prime cover,4,NOT-CNF(not f),NOT-CNF(not f),--0- 00--
AND_OR_NOT,upper,8127,0x1fbf,0x1bff,1 + x1*x2 + x0*x1*x2 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),--0- 00-- 1--0
AND_OR_NOT,upper,8159,0x1fdf,0x1bff,1 + x0*x2 + x0*x1*x2 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),--0- 00-- -1-0
AND_OR_NOT,upper,8191,0x1fff,0x1fff,1 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,NOT-CNF(not f),NOT-CNF(not f),---0 --0- 00--
AND_OR_NOT,upper,8192,0x2000,0x0080,x0*x2*x3 + x0*x1*x2*x3,4,1.0666666666666669,5,1.0666666666666669,5.0,exact prime cover,5,CNF(f),DNF(f);CNF(f),---0 --0- 0--- -1--
AND_OR_NOT,upper,8224,0x2020,0x0088,x0*x2 + x0*x1*x2,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),--0- 0--- -1--
AND_OR_NOT,upper,8226,0x2022,0x008a,x0 + x0*x1 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- -1-- --01
AND_OR_NOT,upper,8240,0x2030,0x008a,x2 + x1*x2 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),--0- -1-- 0--1
AND_OR_NOT,upper,8447,0x20ff,0x08ff,1 + x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,DNF(f),DNF(f),---0 101-
AND_OR_NOT,upper,8667,0x21db,0x09e7,1 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x3 + x2*x3 + x0*x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,8704,0x2200,0x0088,x0*x3 + x0*x1*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),---0 0--- -1--
AND_OR_NOT,upper,8706,0x2202,0x008a,x0 + x0*x1 + x0*x2 + x0*x1*x2 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),0--- -1-- --10
AND_OR_NOT,upper,8736,0x2220,0x00a8,x0*x2 + x0*x1*x2 + x0*x3 + x0*x1*x3 + x0*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),--00 0--- -1--
AND_OR_NOT,upper,8738,0x2222,0x00aa,x0 + x0*x1,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),0--- -1--
AND_OR_NOT,upper,8743,0x2227,0x01ab,1 + x0*x1 + x2 + x0*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0-00 10--
AND_OR_NOT,upper,8751,0x222f,0x03ab,1 + x2 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),--00 10--
AND_OR_NOT,upper,8752,0x2230,0x00ac,x2 + x1*x2 + x0*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),--00 -1-- 0--1
AND_OR_NOT,upper,8755,0x2233,0x00af,1 + x1 + x3 + x0*x3 + x1*x3 + x0*x1*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-1-- 0--1
AND_OR_NOT,upper,8823,0x2277,0x03cf,1 + x0*x1 + x3 + x0*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0--0 10--
AND_OR_NOT,upper,8930,0x22e2,0x0aca,x0 + x0*x1 + x1*x2 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),10-- -110
AND_OR_NOT,upper,8944,0x22f0,0x0aca,x2 + x0*x3 + x0*x1*x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),--10 10-1
AND_OR_NOT,upper,8946,0x22f2,0x0ace,x0 + x0*x1 + x2 + x0*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,DNF(f),DNF(f),10-- --10
AND_OR_NOT,upper,8959,0x22ff,0x0aff,1 + x3 + x0*x3 + x0*x1*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),---0 10--
AND_OR_NOT,upper,8960,0x2300,0x008a,x3 + x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),---0 -1-- 0-1-
AND_OR_NOT,upper,8992,0x2320,0x00ac,x0*x2 + x0*x1*x2 + x3 + x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),--00 0-1- -1--
AND_OR_NOT,upper,8995,0x2323,0x00af,1 + x1 + x2 + x0*x2 + x1*x2 + x0*x1*x2,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-1-- 0-1-
AND_OR_NOT,upper,9011,0x2333,0x00bf,1 + x1 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),-1-- 0-11
AND_OR_NOT,upper,9135,0x23af,0x0bbb,1 + x2 + x0*x2 + x1*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),0-1- -1-1
AND_OR_NOT,upper,9339,0x247b,0x168f,1 + x1 + x0*x1 + x1*x2 + x3 + x0*x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,9563,0x255b,0x1697,1 + x1 + x0*x1 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x1*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3,15,6.25,10,6.25,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,10023,0x2727,0x03cf,1 + x0*x1 + x2 + x0*x2,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),0-0- 10--
AND_OR_NOT,upper,10059,0x274b,0x168f,1 + x1 + x0*x1 + x2 + x1*x3 + x0*x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,10103,0x2777,0x07f7,1 + x0*x1 + x2*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),11-- 0-11
AND_OR_NOT,upper,10159,0x27af,0x1bbb,1 + x2 + x0*x2 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),0-1- 11-1
AND_OR_NOT,upper,10231,0x27f7,0x1bdf,1 + x0*x1 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-CNF(not f),NOT-CNF(not f),0-0- 10-- --10
AND_OR_NOT,upper,10239,0x27ff,0x1bff,1 + x0*x1*x3 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),---0 0-0- 10--
AND_OR_NOT,upper,10815,0x2a3f,0x0bbb,1 + x1*x2 + x3 + x0*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-DNF(not f),NOT-DNF(not f),-11- 0--1
AND_OR_NOT,upper,10879,0x2a7f,0x1bbb,1 + x0*x1*x2 + x3 + x0*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-DNF(not f),NOT-DNF(not f),111- 0--1
AND_OR_NOT,upper,11547,0x2d1b,0x09e7,1 + x1 + x0*x1 + x0*x2 + x0*x3 + x1*x3 + x2*x3 + x0*x2*x3,15,5.0625,10,5.0625,16.0,empirical decision-tree envelope,,,,
AND_OR_NOT,upper,11810,0x2e22,0x0aca,x0 + x0*x1 + x1*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),10-- -101
AND_OR_NOT,upper,12047,0x2f0f,0x08ff,1 + x2 + x0*x2*x3 + x0*x1*x2*x3,5,1.5873015873015874,5,1.5873015873015874,6.0,exact prime cover,6,DNF(f),DNF(f),--0- 10-1
AND_OR_NOT,upper,12064,0x2f20,0x0aca,x0*x2 + x0*x1*x2 + x3 + x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),101- --01
AND_OR_NOT,upper,12066,0x2f22,0x0ace,x0 + x0*x1 + x3 + x0*x3 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,DNF(f),DNF(f),10-- --01
AND_OR_NOT,upper,12079,0x2f2f,0x0aff,1 + x2 + x0*x2 + x0*x1*x2,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),--0- 10--
AND_OR_NOT,upper,12151,0x2f77,0x1bdf,1 + x0*x1 + x0*x1*x3 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,8,2.6181818181818177,7,2.6181818181818177,9.0,exact prime cover,9,NOT-CNF(not f),NOT-CNF(not f),0--0 10-- --01
AND_OR_NOT,upper,12159,0x2f7f,0x1bff,1 + x0*x1*x2 + x2*x3 + x0*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),--0- 0--0 10--
AND_OR_NOT,upper,12287,0x2fff,0x2fff,1 + x2*x3 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),---0 --0- 10--
AND_OR_NOT,upper,12288,0x3000,0x0088,x2*x3 + x1*x2*x3,3,1.2857142857142856,4,1.2857142857142856,4.0,exact prime cover,4,CNF(f),DNF(f);CNF(f),---0 --0- -1--
AND_OR_NOT,upper,12304,0x3010,0x008a,x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x2*x3 + x0*x1*x2*x3,5,1.641025641025641,5,1.641025641025641,6.0,exact prime cover,6,CNF(f),CNF(f),--0- 1--0 -1--
AND_OR_NOT,upper,12320,0x3020,0x00a8,x0*x2 + x0*x1*x2 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,4,1.641025641025641,5,1.641025641025641,5.0,exact prime cover,5,CNF(f),CNF(f),--0- 0--0 -1--
AND_OR_NOT,upper,12322,0x3022,0x00ac,x0 + x0*x1 + x0*x3 + x0*x1*x3 + x2*x3 + x1*x2*x3,6,2.083333333333333,5,2.083333333333333,7.0,exact prime cover,7,CNF(f),CNF(f),0--0 -1-- --01
AND_OR_NOT,upper,12336,0x3030,0x00aa,x2 + x1*x2,2,1.3333333333333333,3,1.3333333333333333,3.0,exact prime cover,3,CNF(f),DNF(f);CNF(f),--0- -1--
AND_OR_NOT,upper,12339,0x3033,0x00af,1 + x1 + x3 + x1*x3 + x2*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,CNF(f),CNF(f);NOT-DNF(not f),-1-- --01
AND_OR_NOT,upper,12341,0x3035,0x01ab,1 + x0 + x0*x2 + x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,NOT-CNF(not f),NOT-CNF(not f),0-00 -01-
AND_OR_NOT,upper,12351,0x303f,0x03cf,1 + x1*x2 + x3 + x2*x3,5,2.25,4,2.25,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f);NOT-DNF(not f),--00 -01-
AND_OR_NOT,upper,12405,0x3075,0x03ab,1 + x0 + x0*x2 + x0*x1*x2 + x3 + x0*x3 + x2*x3 + x0*x2*x3 + x1*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,NOT-CNF(not f),NOT-CNF(not f),0--0 -01-
AND_OR_NOT,upper,12458,0x30aa,0x0aca,x0 + x0*x3 + x2*x3 + x1*x2*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),1--0 -011
AND_OR_NOT,upper,12472,0x30b8,0x0aca,x0*x1 + x2 + x1*x2 + x0*x1*x3,6,2.4,5,2.4,7.0,exact prime cover,7,DNF(f),DNF(f),11-0 -01-
AND_OR_NOT,upper,12474,0x30ba,0x0ace,x0 + x2 + x0*x2 + x1*x2 + x0*x1*x2 + x0*x3 + x0*x2*x3 + x0*x1*x2*x3,5,2.2857142857142856,7,2.2857142857142856,6.0,exact prime cover,6,DNF(f),DNF(f),1--0 -01-
AND_OR_NOT,upper,12543,0x30ff,0x0aff,1 + x3 + x2*x3 + x1*x2*x3,4,1.6666666666666667,4,1.6666666666666667,5.0,exact prime cover,5,DNF(f),DNF(f);NOT-CNF(not f),---0 -01-
