truth_table,mean_certificate_size,anf_terms_degree_1,khrapchenko_product,decision_tree_leaf_count,target_NAND,lower_NAND,upper_NAND,position_NAND,target_NOR,lower_NOR,upper_NOR,position_NOR,target_AND_OR_NOT,lower_AND_OR_NOT,upper_AND_OR_NOT,position_AND_OR_NOT,exact_aon_cover_upper
59626,2.0625,1,2.2857142857142856,7,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,19.5,0.33195020746887965,6.0,2.2857142857142856,8.0,0.825,8
59627,2.4375,3,3.2666666666666666,7,11.0,3.2666666666666666,19.5,0.5379876796714579,10.0,3.2666666666666666,19.5,0.4763860369609856,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827,12
59628,2.0625,1,2.2857142857142856,7,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,19.5,0.33195020746887965,6.0,2.2857142857142856,8.0,0.825,8
59629,2.4375,3,3.2666666666666666,7,11.0,3.2666666666666666,19.5,0.5379876796714579,10.0,3.2666666666666666,19.5,0.4763860369609856,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827,12
59630,2.125,2,2.4,8,8.0,2.4,21.75,0.3410852713178294,7.0,2.4,21.75,0.28940568475452194,6.0,2.4,10.0,0.6052631578947368,10
59631,2.3125,2,2.6181818181818177,7,9.0,2.6181818181818177,19.5,0.4372644049542273,10.0,2.6181818181818177,19.5,0.49649973074851916,7.0,2.6181818181818177,10.0,0.729064039408867,10
59632,2.125,1,2.25,8,8.0,2.25,21.75,0.34615384615384615,10.0,2.25,21.75,0.44871794871794873,7.0,2.25,10.0,0.7419354838709677,10
59633,2.5625,3,3.111111111111111,8,11.0,3.111111111111111,21.75,0.47690014903129657,11.0,3.111111111111111,21.75,0.47690014903129657,9.0,3.111111111111111,13.0,0.6966292134831461,13
59634,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59635,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59636,2.3125,2,3.111111111111111,9,10.0,3.111111111111111,24.0,0.3776595744680851,10.0,3.111111111111111,24.0,0.3776595744680851,9.0,3.111111111111111,14.0,0.6326530612244898,14
59637,2.4375,2,3.2666666666666666,8,9.0,3.2666666666666666,21.75,0.3642921550946799,11.0,3.2666666666666666,21.75,0.47249774571686204,8.0,3.2666666666666666,11.0,0.7413793103448276,11
59638,2.625,3,4.266666666666667,11,15.0,4.266666666666667,28.5,0.48418156808803303,15.0,4.266666666666667,28.5,0.48418156808803303,12.0,4.266666666666667,17.444444444444443,0.6627318718381114,20
59639,2.4375,1,3.5636363636363635,9,9.0,3.5636363636363635,24.0,0.31494661921708184,14.0,3.5636363636363635,24.0,0.5596085409252669,9.0,3.5636363636363635,14.555555555555555,0.5855541260797648,15
59640,2.0625,1,2.2857142857142856,7,8.0,2.2857142857142856,19.5,0.3900414937759336,7.0,2.2857142857142856,19.5,0.33195020746887965,6.0,2.2857142857142856,8.0,0.825,8
59641,2.4375,3,3.2666666666666666,7,11.0,3.2666666666666666,19.5,0.5379876796714579,10.0,3.2666666666666666,19.5,0.4763860369609856,8.0,3.2666666666666666,11.666666666666666,0.6825396825396827,12
59642,2.125,2,2.4,8,8.0,2.4,21.75,0.3410852713178294,7.0,2.4,21.75,0.28940568475452194,6.0,2.4,10.0,0.6052631578947368,10
59643,2.3125,2,2.6181818181818177,7,9.0,2.6181818181818177,19.5,0.4372644049542273,10.0,2.6181818181818177,19.5,0.49649973074851916,7.0,2.6181818181818177,10.0,0.729064039408867,10
59644,2.125,2,2.4,8,8.0,2.4,21.75,0.3410852713178294,7.0,2.4,21.75,0.28940568475452194,6.0,2.4,10.0,0.6052631578947368,10
59645,2.3125,2,2.6181818181818177,7,9.0,2.6181818181818177,19.5,0.4372644049542273,10.0,2.6181818181818177,19.5,0.49649973074851916,7.0,2.6181818181818177,10.0,0.729064039408867,10
59646,2.3125,3,2.6181818181818177,10,12.0,2.6181818181818177,26.25,0.4393152529332564,11.0,2.6181818181818177,26.25,0.39699942296595503,9.0,2.6181818181818177,15.0,0.5961820851688694,15
59647,1.75,1,2.083333333333333,7,8.0,2.083333333333333,19.5,0.3971291866028708,10.0,2.083333333333333,19.5,0.5119617224880383,6.0,2.083333333333333,8.0,0.8309859154929577,8
59648,2.0625,1,3.5636363636363635,8,14.0,3.5636363636363635,21.75,0.6288427893026743,11.0,3.5636363636363635,21.75,0.46388402899275183,9.0,3.5636363636363635,13.0,0.6820809248554913,13
59649,2.5625,3,4.266666666666667,9,13.0,4.266666666666667,24.0,0.49324324324324326,11.0,4.266666666666667,24.0,0.3918918918918919,9.0,4.266666666666667,14.555555555555555,0.5572354211663068,15
59650,2.75,2,5.4,11,17.0,5.4,28.5,0.5454545454545454,14.0,5.4,28.5,0.41558441558441556,12.0,5.4,17.444444444444443,0.6309963099630997,22
59651,2.6875,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,13.0,5.142857142857143,26.25,0.4196277495769882,10.0,5.142857142857143,16.0,0.5394736842105262,20
59652,2.75,2,5.4,11,17.0,5.4,28.5,0.5454545454545454,14.0,5.4,28.5,0.41558441558441556,12.0,5.4,17.444444444444443,0.6309963099630997,22
59653,2.6875,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,13.0,5.142857142857143,26.25,0.4196277495769882,10.0,5.142857142857143,16.0,0.5394736842105262,20
59654,3.0625,3,7.682539682539683,12,21.0,7.682539682539683,30.75,0.6206777911577499,17.0,7.682539682539683,30.75,0.4472733528298641,15.0,7.682539682539683,18.88888888888889,0.7422096317280453,27
59655,2.875,1,6.25,11,16.0,6.25,28.5,0.48314606741573035,15.0,6.25,28.5,0.43820224719101125,12.0,6.25,17.444444444444443,0.6029776674937967,24
59656,2.625,1,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,12.0,4.266666666666667,24.0,0.4425675675675676,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,17
59657,2.75,3,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,21.75,0.41290322580645156,10.0,5.142857142857143,13.11111111111111,0.7350597609561753,15
59658,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59659,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59660,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59661,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59662,2.9375,3,6.25,11,17.0,6.25,28.5,0.5280898876404494,14.0,6.25,28.5,0.39325842696629215,13.0,6.25,17.444444444444443,0.6923076923076924,22
59663,2.625,1,5.142857142857143,9,12.0,5.142857142857143,24.0,0.41666666666666663,13.0,5.142857142857143,24.0,0.4696969696969697,10.0,5.142857142857143,14.555555555555555,0.6222596964586847,19
59664,2.75,2,5.4,11,17.0,5.4,28.5,0.5454545454545454,14.0,5.4,28.5,0.41558441558441556,12.0,5.4,17.444444444444443,0.6309963099630997,22
59665,2.6875,2,5.142857142857143,10,13.0,5.142857142857143,26.25,0.4196277495769882,13.0,5.142857142857143,26.25,0.4196277495769882,10.0,5.142857142857143,16.0,0.5394736842105262,20
59666,3.0625,3,7.682539682539683,12,21.0,7.682539682539683,30.75,0.6206777911577499,17.0,7.682539682539683,30.75,0.4472733528298641,15.0,7.682539682539683,18.88888888888889,0.7422096317280453,27
59667,2.875,1,6.25,11,16.0,6.25,28.5,0.48314606741573035,15.0,6.25,28.5,0.43820224719101125,12.0,6.25,17.444444444444443,0.6029776674937967,24
59668,3.0625,3,7.682539682539683,12,21.0,7.682539682539683,30.75,0.6206777911577499,17.0,7.682539682539683,30.75,0.4472733528298641,15.0,7.682539682539683,18.88888888888889,0.7422096317280453,27
59669,2.875,1,6.25,11,16.0,6.25,28.5,0.48314606741573035,15.0,6.25,28.5,0.43820224719101125,12.0,6.25,17.444444444444443,0.6029776674937967,24
59670,3.5,4,10.5625,14,24.0,10.5625,35.25,0.5848101265822785,20.0,10.5625,35.25,0.42278481012658226,17.0,10.5625,21.77777777777778,0.6631578947368421,37
59671,3.1875,0,7.682539682539683,13,18.0,7.682539682539683,33.0,0.4470219435736677,18.0,7.682539682539683,33.0,0.4470219435736677,14.0,7.682539682539683,20.333333333333332,0.5784190715181933,31
59672,3.1875,2,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59673,3.0625,2,6.25,10,14.0,6.25,26.25,0.4375,15.0,6.25,26.25,0.4875,12.0,6.25,16.0,0.6923076923076923,22
59674,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59675,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59676,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59677,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59678,3.375,4,9.142857142857142,13,22.0,9.142857142857142,33.0,0.5808383233532934,19.0,9.142857142857142,33.0,0.45508982035928147,15.0,9.142857142857142,20.333333333333332,0.6127659574468086,32
59679,2.9375,0,6.666666666666667,11,15.0,6.666666666666667,28.5,0.42748091603053434,18.0,6.666666666666667,28.5,0.564885496183206,12.0,6.666666666666667,17.444444444444443,0.5876288659793816,25
59680,2.625,1,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,12.0,4.266666666666667,24.0,0.4425675675675676,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,17
59681,2.75,3,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,21.75,0.41290322580645156,10.0,5.142857142857143,13.11111111111111,0.7350597609561753,15
59682,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59683,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59684,3.1875,2,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59685,3.0625,2,6.25,10,14.0,6.25,26.25,0.4375,15.0,6.25,26.25,0.4875,12.0,6.25,16.0,0.6923076923076923,22
59686,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59687,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59688,2.8125,1,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,18
59689,3.0,3,6.25,8,13.0,6.25,21.75,0.5,12.0,6.25,21.75,0.43548387096774194,12.0,6.25,13.11111111111111,0.9838056680161944,17
59690,2.875,2,5.0625,10,16.0,5.0625,26.25,0.5634218289085545,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,16.0,0.9085714285714286,21
59691,3.0625,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59692,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,22
59693,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615,19
59694,3.1875,3,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59695,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407,20
59696,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59697,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59698,2.9375,3,6.25,11,17.0,6.25,28.5,0.5280898876404494,14.0,6.25,28.5,0.39325842696629215,13.0,6.25,17.444444444444443,0.6923076923076924,22
59699,2.625,1,5.142857142857143,9,12.0,5.142857142857143,24.0,0.41666666666666663,13.0,5.142857142857143,24.0,0.4696969696969697,10.0,5.142857142857143,14.555555555555555,0.6222596964586847,19
59700,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59701,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59702,3.375,4,9.142857142857142,13,22.0,9.142857142857142,33.0,0.5808383233532934,19.0,9.142857142857142,33.0,0.45508982035928147,15.0,9.142857142857142,20.333333333333332,0.6127659574468086,32
59703,2.9375,0,6.666666666666667,11,15.0,6.666666666666667,28.5,0.42748091603053434,18.0,6.666666666666667,28.5,0.564885496183206,12.0,6.666666666666667,17.444444444444443,0.5876288659793816,25
59704,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,22
59705,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615,19
59706,3.1875,3,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59707,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407,20
59708,3.1875,3,7.682539682539683,11,18.0,7.682539682539683,28.5,0.5436523065192528,17.0,7.682539682539683,28.5,0.49561570720548986,14.0,7.682539682539683,17.444444444444443,0.7495934959349595,24
59709,3.125,1,6.666666666666667,10,15.0,6.666666666666667,26.25,0.47659574468085103,16.0,6.666666666666667,26.25,0.5276595744680851,13.0,6.666666666666667,16.0,0.7857142857142858,21
59710,3.3125,4,8.066666666666666,12,20.0,8.066666666666666,30.75,0.5701689933872153,19.0,8.066666666666666,30.75,0.5260837619397501,15.0,8.066666666666666,18.88888888888889,0.73305954825462,27
59711,2.8125,0,5.890909090909092,10,14.0,5.890909090909092,26.25,0.4474212993971868,18.0,5.890909090909092,26.25,0.643893726278187,12.0,5.890909090909092,16.0,0.7032374100719424,23
59712,2.625,1,4.266666666666667,9,14.0,4.266666666666667,24.0,0.543918918918919,12.0,4.266666666666667,24.0,0.4425675675675676,11.0,4.266666666666667,14.555555555555555,0.7516198704103673,17
59713,2.75,3,5.142857142857143,8,12.0,5.142857142857143,21.75,0.47311827956989244,11.0,5.142857142857143,21.75,0.41290322580645156,10.0,5.142857142857143,13.11111111111111,0.7350597609561753,15
59714,3.1875,2,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59715,3.0625,2,6.25,10,14.0,6.25,26.25,0.4375,15.0,6.25,26.25,0.4875,12.0,6.25,16.0,0.6923076923076923,22
59716,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59717,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59718,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59719,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59720,2.8125,1,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,18
59721,3.0,3,6.25,8,13.0,6.25,21.75,0.5,12.0,6.25,21.75,0.43548387096774194,12.0,6.25,13.11111111111111,0.9838056680161944,17
59722,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,22
59723,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615,19
59724,2.875,2,5.0625,10,16.0,5.0625,26.25,0.5634218289085545,15.0,5.0625,26.25,0.5162241887905604,14.0,5.0625,16.0,0.9085714285714286,21
59725,3.0625,2,5.142857142857143,9,13.0,5.142857142857143,24.0,0.4696969696969697,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,14.555555555555555,0.9409780775716696,19
59726,3.1875,3,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59727,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407,20
59728,2.75,2,5.142857142857143,10,15.0,5.142857142857143,26.25,0.5143824027072759,14.0,5.142857142857143,26.25,0.467005076142132,12.0,5.142857142857143,16.0,0.7236842105263157,19
59729,2.8125,2,5.0625,9,12.0,5.0625,24.0,0.41914191419141916,13.0,5.0625,24.0,0.47194719471947194,11.0,5.0625,14.555555555555555,0.7307973664959766,17
59730,3.25,3,7.5625,12,20.0,7.5625,30.75,0.5795148247978437,17.0,7.5625,30.75,0.4501347708894879,15.0,7.5625,18.88888888888889,0.7449417535254445,28
59731,3.125,1,6.34920634920635,11,15.0,6.34920634920635,28.5,0.4356861340021497,15.0,6.34920634920635,28.5,0.4356861340021497,13.0,6.34920634920635,17.444444444444443,0.6895565092989987,25
59732,2.9375,3,6.25,11,17.0,6.25,28.5,0.5280898876404494,14.0,6.25,28.5,0.39325842696629215,13.0,6.25,17.444444444444443,0.6923076923076924,22
59733,2.625,1,5.142857142857143,9,12.0,5.142857142857143,24.0,0.41666666666666663,13.0,5.142857142857143,24.0,0.4696969696969697,10.0,5.142857142857143,14.555555555555555,0.6222596964586847,19
59734,3.375,4,9.142857142857142,13,22.0,9.142857142857142,33.0,0.5808383233532934,19.0,9.142857142857142,33.0,0.45508982035928147,15.0,9.142857142857142,20.333333333333332,0.6127659574468086,32
59735,2.9375,0,6.666666666666667,11,15.0,6.666666666666667,28.5,0.42748091603053434,18.0,6.666666666666667,28.5,0.564885496183206,12.0,6.666666666666667,17.444444444444443,0.5876288659793816,25
59736,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,22
59737,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615,19
59738,3.1875,3,7.682539682539683,11,18.0,7.682539682539683,28.5,0.5436523065192528,17.0,7.682539682539683,28.5,0.49561570720548986,14.0,7.682539682539683,17.444444444444443,0.7495934959349595,24
59739,3.125,1,6.666666666666667,10,15.0,6.666666666666667,26.25,0.47659574468085103,16.0,6.666666666666667,26.25,0.5276595744680851,13.0,6.666666666666667,16.0,0.7857142857142858,21
59740,3.1875,3,6.34920634920635,11,18.0,6.34920634920635,28.5,0.5711214618416338,16.0,6.34920634920635,28.5,0.48083124328197774,14.0,6.34920634920635,17.444444444444443,0.7796852646638055,24
59741,2.875,1,5.4,9,13.0,5.4,24.0,0.4623655913978494,15.0,5.4,24.0,0.5698924731182795,12.0,5.4,14.555555555555555,0.8300970873786407,20
59742,3.3125,4,8.066666666666666,12,20.0,8.066666666666666,30.75,0.5701689933872153,19.0,8.066666666666666,30.75,0.5260837619397501,15.0,8.066666666666666,18.88888888888889,0.73305954825462,27
59743,2.8125,0,5.890909090909092,10,14.0,5.890909090909092,26.25,0.4474212993971868,18.0,5.890909090909092,26.25,0.643893726278187,12.0,5.890909090909092,16.0,0.7032374100719424,23
59744,2.8125,1,5.142857142857143,9,15.0,5.142857142857143,24.0,0.5757575757575758,13.0,5.142857142857143,24.0,0.4696969696969697,12.0,5.142857142857143,14.555555555555555,0.8347386172006747,18
59745,3.0,3,6.25,8,13.0,6.25,21.75,0.5,12.0,6.25,21.75,0.43548387096774194,12.0,6.25,13.11111111111111,0.9838056680161944,17
59746,3.125,2,6.25,10,16.0,6.25,26.25,0.5375,16.0,6.25,26.25,0.5375,13.0,6.25,16.0,0.7948717948717948,22
59747,3.0625,2,6.34920634920635,9,13.0,6.34920634920635,24.0,0.43345323741007186,15.0,6.34920634920635,24.0,0.5467625899280575,12.0,6.34920634920635,14.555555555555555,0.8104448742746615,19
